x,y,expertlabel,NDAI,SD,CORR,DF,CF,BF,AF,AN
349,360,-1,-0.99795854,1.8915243,0.11406994,280.85733,275.29907,261.34808,242.19046,230.28648
350,360,-1,-0.92856181,1.6892705,0.11393293,281.08127,275.58807,261.69006,242.5276,230.40207
351,360,-1,-0.80495667,1.7215167,0.11760316,281.3847,275.97098,262.31378,242.64803,230.38762
352,360,-1,-0.73377025,1.4963152,0.11942727,282.51178,277.39185,262.63409,242.74194,230.22627
353,360,-1,-0.68986034,0.94181222,0.11827488,283.45822,278.4924,262.87732,243.17543,230.35631
354,360,-1,-0.62646431,1.693468,0.11810935,284.8237,279.44125,263.81894,243.45479,230.73441
355,360,-1,-0.83563197,3.126348,0.12150122,286.33127,280.34436,264.50531,243.869,231.15585
356,360,-1,-1.1707562,2.9117274,0.12485086,287.68228,282.18427,264.97491,244.49997,231.24977
357,360,-1,-1.3098288,1.9232976,0.13378187,288.42163,282.99585,265.71423,245.44159,231.35333
358,360,-1,-1.0710373,1.0043743,0.13478434,290.03516,283.54251,267.5686,246.23872,231.31961
359,360,-1,-1.0163486,2.7701266,0.1431098,291.62943,286.18195,269.70953,247.35374,231.09805
360,360,-1,-1.3075722,1.8540039,0.1458872,292.28928,291.61014,275.39539,247.69812,230.94875
361,360,-1,-1.2462875,1.3096709,0.14627601,293.65475,298.02814,280.879,247.50787,230.73199
362,360,-1,-1.0527151,2.3594842,0.14401338,297.56815,305.78751,278.92831,247.04308,230.78258
363,360,-1,-0.92527962,2.7327902,0.14021197,301.2576,311.14828,276.36832,246.39285,230.69588
364,360,-1,-0.89507693,2.3990109,0.13497673,304.09451,312.07785,273.47363,245.88953,230.77054
365,360,-1,-0.95874918,1.7971739,0.12548089,303.76459,309.57809,271.6265,245.78838,231.18958
366,360,-1,-1.0114038,1.1277058,0.1244128,306.8038,303.9187,269.38681,245.08035,231.25459
367,360,-1,-1.0805942,0.72826445,0.12303381,308.60275,299.40085,267.64084,245.08276,231.68808
368,360,-1,-1.1090809,0.77658248,0.12316007,308.20538,294.72882,266.51617,245.06108,231.74347
369,360,-1,-0.9013412,1.031166,0.11973977,305.96573,290.866,266.05862,245.24893,231.96503
370,360,-1,-1.0524212,1.2300295,0.11891424,303.0108,288.55408,265.4108,245.54996,232.26364
371,360,-1,-1.1376764,1.2755861,0.12038195,300.09201,287.44147,265.26147,245.64389,231.99634
372,360,-1,-0.98661035,1.3415799,0.11994779,298.10037,286.13861,265.25427,245.3284,232.02283
373,360,-1,-0.93914366,1.3269758,0.11943755,296.81436,286.30478,265.64682,245.68242,232.543
374,360,-1,-1.0195088,1.0831542,0.1227144,296.24362,286.01337,265.3241,245.77151,232.63211
375,360,-1,-1.0030049,1.0494393,0.12478099,296.20749,285.82553,265.42285,246.25317,232.75975
376,360,-1,-0.94851285,1.3125564,0.12547445,296.73007,285.52209,266.18143,246.5831,232.63693
377,360,-1,-0.97198284,1.2962983,0.12562557,296.56631,285.93631,267.67456,246.70833,232.36238
378,360,-1,-0.85214722,1.1288536,0.12527671,295.79086,287.48001,268.08395,246.52049,232.55264
379,360,-1,-0.78350395,1.0241894,0.12565185,296.0004,289.36084,267.78534,246.47714,232.5695
380,360,-1,-0.91147721,1.2818325,0.12780114,297.02631,289.83768,268.02856,246.70111,232.78142
381,360,-1,-0.95477909,1.3307631,0.12801927,298.49533,289.33435,268.43317,247.26222,233.07281
382,360,-1,-1.138916,1.1338878,0.13346577,299.31897,289.48126,268.49576,247.53436,232.84645
383,360,-1,-1.2473631,0.83914,0.1342673,299.2467,289.55832,269.16043,248.14606,233.0945
193,361,-1,-0.75651705,4.8607874,0.1686902,281.51236,283.35709,265.52158,232.22993,213.92484
194,361,-1,-1.0698225,3.8376966,0.16787638,279.83862,289.72449,263.21207,233.64839,213.91039
195,361,-1,-1.0214694,6.1925354,0.15238971,289.50052,286.86349,261.15543,233.52075,214.19455
196,361,-1,-1.0802932,3.7692387,0.15176415,300.36655,289.64743,261.55035,233.7375,213.80441
197,361,-1,-1.3262126,2.2397251,0.14411409,296.22195,287.33069,275.94449,231.92409,213.63342
198,361,-1,-1.0311989,1.5227876,0.14471629,302.82297,301.6983,278.77899,231.23773,213.52023
199,361,-1,-0.56460553,8.3586321,0.15266551,299.89935,309.03625,276.33945,230.94153,213.62138
200,361,-1,-0.52871877,8.8570681,0.16910215,296.20026,300.09683,273.0546,230.66457,213.86703
201,361,-1,-1.1752217,3.6082144,0.16722132,287.00317,295.04672,270.09244,232.8609,213.96817
202,361,-1,-0.71839279,3.0639677,0.1786782,284.90799,291.19833,262.66779,233.98314,214.16806
203,361,-1,-0.86944491,4.1160731,0.17775968,285.95316,284.57806,262.78101,234.65985,214.6497
204,361,-1,-0.79389137,4.4985623,0.18795691,286.3674,288.2049,264.71722,235.81822,214.37035
205,361,-1,-0.82113504,3.5989964,0.19108826,289.30545,291.0755,266.96652,235.67854,214.41611
206,361,-1,-1.0429015,2.617208,0.19343933,299.83432,293.8739,268.1875,236.67798,214.56783
207,361,-1,-0.78918177,2.3654108,0.19330953,302.83499,296.47,270.62708,237.12831,214.25957
208,361,-1,-0.62192178,1.5075238,0.18958168,305.53705,300.32318,271.66983,236.57201,214.26439
209,361,-1,-0.77453566,0.93404067,0.18358845,307.56479,304.40036,271.49884,236.28061,214.80865
210,361,-1,-1.0903447,1.0412513,0.18353055,311.19644,304.82181,270.3429,236.52385,214.81348
211,361,-1,-1.2181283,2.0750706,0.18391658,316.48495,303.8826,270.17673,236.33841,214.71715
212,361,-1,-1.1261427,1.7201535,0.17897061,317.22672,302.64474,269.83475,235.70503,214.59431
213,361,-1,-1.0296352,2.2891691,0.17999324,315.01834,301.70312,267.88889,234.92958,214.95796
214,361,-1,-1.415571,1.4434013,0.18122463,313.14713,300.63626,265.89246,235.35583,215.0567
215,361,-1,-1.1508898,1.1992899,0.18304177,312.61972,297.47665,267.00024,236.34804,215.00854
216,361,-1,-0.16790472,2.2948031,0.17709455,312.06824,296.67468,270.26584,236.55273,215.4926
217,361,0,2.009083,2.9289742,0.17691106,310.0116,300.43878,271.48682,236.99586,216.6028
218,361,0,2.5512831,6.4631367,0.1896701,308.02478,302.96744,273.07626,237.27762,210.57254
219,361,0,2.5572338,7.7006159,0.16919348,310.11514,304.79532,271.9444,235.16559,210.89766
220,361,0,1.3224952,7.2284722,0.16303124,311.31445,304.63156,267.61917,226.55609,220.51862
221,361,0,1.4855956,8.8821344,0.17445612,311.64438,301.63809,255.87172,238.29872,218.09109
222,361,0,2.161648,9.6781797,0.15748931,311.72385,289.39697,266.58362,235.54849,216.60521
223,361,0,2.5432572,11.072094,0.17370205,310.66663,301.6694,265.53604,233.36662,209.26968
224,361,0,2.690335,14.442817,0.15314038,305.8429,298.93121,262.59555,224.35495,209.53218
225,361,0,2.6218884,15.813845,0.16788521,302.15106,292.8215,253.60556,224.73305,217.93457
226,361,0,2.9341128,17.236523,0.20439404,310.70758,287.45352,249.92334,233.08968,209.69835
227,361,0,3.0358462,17.076628,0.16404727,304.11377,279.87476,261.10968,224.20805,217.60222
228,361,0,2.6302707,15.745031,0.14955087,297.21414,280.74173,252.67838,231.0258,218.34879
229,361,0,1.9451598,13.594875,0.18569756,290.22781,296.2388,252.5387,232.60803,216.20786
230,361,0,0.87655777,8.7393818,0.15623602,291.73538,277.91443,257.64902,231.54358,217.3903
231,361,0,-0.74005395,5.7123566,0.15959215,316.51627,283.61475,255.3419,234.32751,217.04111
232,361,0,-1.0441333,3.6506102,0.14601012,314.29346,285.90982,260.73398,233.36182,216.85567
233,361,0,-1.0742089,2.8267345,0.13530202,304.14026,282.93564,259.55392,233.15469,216.53778
234,361,0,-0.92726374,2.6588962,0.1382525,297.82825,283.26074,264.93878,231.87111,216.67746
235,361,-1,-0.96890509,1.5368423,0.13973841,294.34592,285.20178,269.22305,232.17455,216.70395
236,361,-1,-0.78627151,0.71304965,0.14245299,297.83307,291.16702,270.04669,232.64897,216.87733
237,361,-1,-0.89401335,0.54437262,0.14060506,291.77872,290.78653,270.16708,232.68268,217.48663
238,361,-1,-1.2183352,0.6200276,0.14047724,289.03574,293.72699,269.92386,233.22453,217.57332
239,361,-1,-1.080865,0.50025892,0.13825835,284.16385,293.63791,270.41754,233.5015,217.86954
240,361,-1,-1.0431286,0.61079586,0.13814256,286.24457,293.15866,270.58612,233.38831,217.92493
241,361,-1,-1.0219314,0.53292054,0.13738202,288.1254,293.23813,269.87811,233.5015,218.00681
242,361,-1,-1.0172129,0.35498261,0.13638122,288.45053,292.388,270.10687,233.65321,218.23077
243,361,-1,-1.0557113,0.47236878,0.13538866,288.79971,290.95511,270.77396,234.18062,218.33192
244,361,-1,-0.89211243,0.89014667,0.13847867,288.03391,290.64926,271.15448,234.21432,218.38972
245,361,-1,-0.72603953,1.0371403,0.13833177,287.81235,290.25189,272.31284,234.57317,218.38008
246,361,-1,-0.72319156,1.0814314,0.13912275,287.45593,290.21097,273.25204,234.33955,218.42104
247,361,-1,-0.93565011,0.84951252,0.1389333,286.8924,291.11646,273.11719,234.57317,218.56071
248,361,-1,-1.0510563,0.67580652,0.13739596,286.93091,291.61496,273.24484,234.4985,218.80153
249,361,-1,-1.0524201,0.60522747,0.13709332,287.06097,290.80338,272.19965,234.51537,218.70279
250,361,-1,-1.0545729,0.58604944,0.13677534,287.40292,290.47827,270.30917,234.30826,218.70039
251,361,-1,-1.1388588,0.6850481,0.13717967,287.37161,289.28378,269.00391,234.65263,218.97733
252,361,-1,-0.93496716,0.70625764,0.13917571,287.98813,288.34937,269.40369,234.85733,218.81839
253,361,-1,-0.97158653,0.52135003,0.13845153,288.24823,288.01944,269.97202,234.95126,219.26874
254,361,-1,-0.90699983,0.49312013,0.13811314,288.83826,288.13986,270.12134,234.91513,219.26151
255,361,-1,-0.86614239,0.45695055,0.13627875,288.16153,288.77805,269.05206,235.02832,219.69017
256,361,-1,-0.7271924,0.47577032,0.13538021,288.31085,288.95865,267.94186,235.08612,220.16942
257,361,-1,-0.92863619,0.60561252,0.13434748,288.7901,287.8894,267.73956,235.58945,220.23926
258,361,-1,-0.98297626,0.66419989,0.13389497,289.33917,286.50467,267.82385,235.811,220.26816
259,361,-1,-0.78372335,1.0495545,0.13482204,289.60168,285.82312,269.04486,235.8712,220.38615
260,361,-1,-0.92257965,1.0987087,0.12883867,289.52219,285.36795,270.02258,236.28302,220.99304
261,361,-1,-1.2475033,0.90966916,0.12964097,289.29343,285.80145,270.41513,236.64426,221.10141
262,361,-1,-1.2091986,0.90322149,0.12952708,289.07666,287.35718,270.11652,236.6274,220.93283
263,361,-1,-1.0957435,0.75124842,0.12867495,288.33975,286.67084,269.65414,236.24208,221.03157
264,361,-1,-1.0122139,0.68213272,0.12843624,288.96829,285.1488,269.1749,236.12648,221.47469
265,361,-1,-0.99427986,0.63162047,0.12886766,288.77081,283.9158,269.03281,236.36972,221.25072
266,361,-1,-1.0642986,0.53877014,0.12759927,287.4487,283.67737,269.25436,236.22522,221.29407
267,361,-1,-0.92017609,0.8353641,0.12634021,286.4902,283.8652,269.29532,236.07109,221.60715
268,361,-1,-1.2031385,1.012838,0.12486674,285.80865,284.62622,269.04245,236.16742,221.88892
269,361,-1,-0.82620996,0.94952911,0.12421715,286.00134,284.93448,268.21881,236.25653,221.7709
270,361,-1,-0.81799823,0.73613226,0.12552971,286.72623,283.81464,267.6601,236.24208,222.2092
271,361,-1,-0.79449266,0.73329103,0.12601332,286.6347,283.73999,267.26996,236.30229,222.30313
272,361,-1,-0.79308671,0.96290725,0.12638305,285.86166,283.67255,266.91837,236.52625,222.34648
273,361,-1,-0.89488441,0.92838389,0.12664759,285.66177,283.4245,266.285,236.55273,222.45726
274,361,-1,-0.9526068,0.93849796,0.12823874,286.05673,283.0994,265.37708,236.79597,222.37778
275,361,-1,-1.0886084,0.96620566,0.12745084,285.64731,282.63702,264.75095,236.78152,222.71013
276,361,-1,-1.0886465,0.98903888,0.12825066,285.94354,282.5166,264.36801,237.18129,222.35611
277,361,-1,-1.1394591,0.76784778,0.12729594,286.18436,282.1409,264.46918,237.1259,222.53914
278,361,-1,-1.0121078,0.46590516,0.12589972,286.70935,281.89526,264.36322,236.7478,222.64029
279,361,-1,-1.1880745,0.66543531,0.12478347,287.21268,282.45398,264.53659,236.81284,222.91722
280,361,-1,-1.2075491,0.74032581,0.12751637,287.20306,282.30707,264.93637,237.28726,222.84258
281,361,-1,-1.2238525,0.68400109,0.12843873,288.25787,281.94583,264.59439,237.11145,222.50542
282,361,-1,-1.1922896,0.61088568,0.1292519,287.95203,281.99402,263.3638,237.05365,222.40909
283,361,-1,-1.1909239,0.83248091,0.12993182,286.58414,282.1626,262.04166,236.97177,222.39223
284,361,-1,-0.5532167,0.81382233,0.12988278,286.20361,281.70743,261.48053,236.87064,222.2959
285,361,-1,-0.28186712,0.82018733,0.12803912,286.84662,281.14871,260.60635,236.86823,222.81609
286,361,-1,-0.57842743,0.76624751,0.12772432,287.82437,280.68152,260.33179,237.31134,223.41815
287,361,-1,-0.82726562,0.71030295,0.12748177,288.37827,280.48163,260.65692,237.80022,223.80347
288,361,-1,-0.79182756,1.1503795,0.12629782,288.68411,280.45755,261.43719,238.2048,224.07561
289,361,-1,-0.77428675,2.2552817,0.12530006,288.80212,281.38232,262.03201,238.12051,224.3983
290,361,-1,-0.8046459,2.930233,0.12427184,288.40958,282.26373,262.06091,237.95193,224.71379
291,361,-1,-1.0208762,2.7994759,0.12342819,288.70099,282.15778,262.16687,238.42636,225.07503
292,361,-1,-1.0605671,2.2892249,0.1237808,289.48608,281.68094,262.6413,239.00435,225.14005
293,361,-1,-1.013924,1.8179722,0.12898415,289.28378,281.05719,263.03625,239.10789,225.08707
294,361,-1,-0.89975309,1.9066201,0.12977837,288.56854,282.61053,263.00015,239.18256,225.23637
295,361,-1,-1.0206,2.0831966,0.13314705,286.94537,282.6683,263.25299,239.33186,225.29417
296,361,-1,-1.0085049,2.1969628,0.1330997,287.49927,283.75684,263.58295,239.07658,225.06299
297,361,-1,-1.210286,1.3139125,0.13608447,288.62872,284.07233,263.62146,239.59436,224.99315
298,361,-1,-1.2821116,1.0331408,0.1337636,289.09595,284.44562,264.06458,239.55824,225.00037
299,361,-1,-1.1770864,3.5128953,0.13528854,289.71243,284.92484,264.03088,239.43542,224.82697
300,361,-1,-1.1442047,6.6201291,0.15054771,290.15076,286.69492,263.41437,239.41133,224.98833
301,361,-1,-1.219453,4.9446921,0.14715376,290.70465,286.84903,263.37823,240.12177,225.11597
302,361,-1,-1.1842302,6.1898127,0.1307331,292.43137,285.90259,264.25726,241.20549,225.2412
303,361,-1,-0.88290668,3.6068187,0.13073586,294.35074,286.85144,267.44095,239.78221,225.44107
304,361,-1,-1.036516,2.0715704,0.12746851,293.84018,295.2731,263.371,239.48599,225.92032
305,361,-1,-0.80682713,2.6710234,0.12553453,293.68607,299.73798,261.16266,239.59195,225.83603
306,361,-1,-0.5943377,3.2602198,0.12730423,297.91495,287.27289,262.26804,239.23795,226.37788
307,361,-1,-0.52829772,3.7864425,0.13308899,305.99222,283.48712,261.54315,239.66902,226.6741
308,361,-1,-0.55774605,5.5303011,0.1351649,298.50015,285.44022,261.69006,240.95262,226.91011
309,361,-1,-0.61918241,5.5350623,0.14411844,291.31635,283.0416,263.88879,241.75456,226.8499
310,361,-1,-0.78809392,5.1826539,0.15030174,292.87689,285.04285,266.47043,242.42888,226.78247
311,361,-1,-1.0153244,4.7423387,0.15126157,290.18448,290.64203,269.16284,242.07004,226.86435
312,361,-1,-1.0389079,2.5807092,0.15496223,289.74615,296.62653,267.87445,242.13025,226.70059
313,361,-1,-0.89139777,3.0839312,0.15601467,292.77814,300.95657,267.88165,242.54205,226.65244
314,361,-1,-0.90824455,4.7345977,0.15664175,297.32733,295.19122,269.00632,242.59023,226.92456
315,361,-1,-0.95801663,5.7880516,0.16571844,301.64532,301.9584,269.88531,242.92015,226.84027
316,361,-1,-0.92674321,5.3910689,0.16120167,299.91138,303.39612,270.26102,242.81419,226.821
317,361,-1,-0.89408779,4.1720209,0.15228382,301.83798,306.58466,270.38144,242.71304,227.00162
318,361,-1,-1.0214219,3.8164444,0.14835691,306.80139,307.52386,269.24954,242.62393,227.15816
319,361,-1,-1.0647311,3.6046948,0.15414016,307.65631,305.00723,268.69565,242.90811,226.96791
320,361,-1,-0.89605641,3.8227346,0.151581,308.59793,301.85486,269.7312,242.96109,226.98236
321,361,-1,-0.90446484,3.3550985,0.14332314,308.07294,299.60553,269.57468,242.95387,227.36044
322,361,-1,-1.0370806,2.4490817,0.14682862,304.91574,303.90909,269.34589,242.79251,227.55312
323,361,-1,-1.1419723,3.1666586,0.13981679,303.17215,300.67239,268.61859,243.33197,227.39658
324,361,-1,-1.4237674,1.8975178,0.13559514,305.20953,301.88614,269.53613,243.04057,227.3773
325,361,-1,-1.4704778,1.8203887,0.13385972,304.72546,298.25934,269.27844,242.45537,227.30507
326,361,-1,-1.5321831,1.1916499,0.12609509,304.70862,302.10291,268.25977,242.24826,227.39658
327,361,-1,-1.2175403,0.85532004,0.12597016,303.79349,297.53687,267.55896,242.00984,227.46642
328,361,-1,-1.1142366,0.67215163,0.12516761,305.21194,293.77759,266.94244,241.9424,227.60127
329,361,-1,-0.83547068,1.0085548,0.12477859,304.14749,290.33618,267.01709,242.25548,227.67111
330,361,-1,-0.81562579,1.1908392,0.12518203,299.32858,287.62207,267.26514,242.44572,227.97215
331,361,-1,-0.91558814,1.5859261,0.12393067,297.00943,286.78644,267.41205,242.59744,228.13591
332,361,-1,-1.0625888,2.9669559,0.12521058,294.07861,286.58896,266.94485,242.6143,228.46584
333,361,-1,-0.90203249,4.4475126,0.11007941,292.96841,287.01038,265.95746,242.31808,228.61755
334,361,-1,-0.85974091,2.4939086,0.10757228,292.26279,287.25122,265.81537,241.46799,228.55013
335,361,-1,-0.74074042,0.69148088,0.10201627,292.4097,285.97968,265.10977,240.82739,228.69704
336,361,-1,-0.94283891,0.536282,0.10037764,293.79926,285.08862,263.85748,240.69493,229.07994
337,361,-1,-1.1926242,0.58201706,0.10045882,293.12976,281.55569,264.46194,240.92372,229.05104
338,361,-1,-1.273662,0.57649606,0.10088862,292.52048,278.0806,264.87857,240.79367,228.97398
339,361,-1,-1.3268117,0.59763902,0.10090037,288.34454,277.78439,264.68591,240.73105,229.08717
340,361,-1,-1.0684751,0.71135789,0.10238333,282.95731,277.37979,263.60703,240.93817,229.15701
341,361,-1,-1.3023274,1.2065454,0.10424207,281.0524,277.14621,263.41437,241.01041,229.40265
342,361,-1,-1.0755948,1.2086264,0.10468902,280.69354,276.47672,263.28192,241.14528,229.47731
343,361,-1,-1.1087878,1.1769964,0.10355343,280.32748,276.29849,263.40955,241.42464,229.72536
344,361,-1,-0.92388046,1.501296,0.10767923,280.37808,276.02878,263.49142,241.74011,229.77834
345,361,-1,-0.86489546,1.7747294,0.10726246,280.41901,276.31055,263.94177,241.651,230.10585
346,361,-1,-0.8385517,1.8222528,0.10763705,280.45514,277.14139,263.78522,241.88461,230.22386
347,361,-1,-0.73740441,1.6903183,0.10856183,280.31546,277.50504,263.55887,241.92314,230.20941
348,361,-1,-0.80322391,1.546232,0.11114054,281.50513,277.22086,263.08923,242.01706,230.37076
349,361,-1,-0.81056297,1.347663,0.11144786,282.35284,277.30997,262.95679,242.45537,230.32019
350,361,-1,-0.82923031,1.2787085,0.11250617,282.87061,277.32199,263.02423,242.66728,230.70551
351,361,-1,-0.88451827,1.3106591,0.11581327,283.31372,277.83255,263.39749,242.8166,230.45265
352,361,-1,-0.85325432,0.94454545,0.11576338,283.85318,279.01019,264.05014,242.83827,230.77295
353,361,-1,-0.8784771,0.79312694,0.11865056,284.52026,280.7417,264.25244,243.34401,230.9054
354,361,-1,-1.0397034,2.0542433,0.11905871,285.95074,281.55569,265.22778,243.63782,231.13419
355,361,-1,-0.93707168,3.2579713,0.12305438,288.06039,282.7261,265.8515,243.93643,231.19679
356,361,-1,-0.82045203,2.6326299,0.13411272,289.74857,284.33966,266.9256,244.83231,231.24496
357,361,-1,-0.98780948,1.3288248,0.13555592,290.97195,285.17529,268.02133,245.7065,231.2859
358,361,-1,-0.91757351,1.9540186,0.139148,292.11588,286.23492,269.89255,246.77335,231.21848
359,361,-1,-1.0895776,2.9342136,0.14385436,293.14661,290.81784,272.03107,247.32002,230.96561
360,361,-1,-1.1695623,1.5249207,0.14346212,293.19238,296.26288,276.54895,247.15868,230.83556
361,361,-1,-1.1315764,2.2678604,0.14568545,295.56448,302.46414,279.13782,247.10088,230.77295
362,361,-1,-0.91466969,2.7551463,0.14281544,299.70187,306.22583,276.43094,246.92026,230.96802
363,361,-1,-0.82255286,2.1837983,0.13691108,302.9819,310.32465,275.46042,246.06293,230.91985
364,361,-1,-0.90982878,1.4801681,0.12826385,303.82239,310.79428,273.41824,245.51866,231.30035
365,361,-1,-1.0740507,1.0998311,0.12769964,303.91632,309.64313,270.99072,245.41028,231.18475
366,361,-1,-1.044909,1.5050257,0.12553011,308.49438,305.04578,269.68304,244.80582,231.33647
367,361,-1,-0.96739888,1.6507407,0.12459591,309.65997,299.14557,268.68842,244.57703,231.58693
368,361,-1,-0.9640373,1.1627483,0.1245735,307.92365,295.55728,267.84314,244.9792,231.80127
369,361,-1,-0.92468709,1.2428067,0.1234741,304.2366,292.34708,267.55896,245.31395,232.00114
370,361,-1,-1.1084268,1.1310326,0.12092012,300.91803,290.25189,267.17123,245.33081,232.1601
371,361,-1,-1.1247979,1.0901031,0.12260451,298.77228,289.95328,266.54507,245.02496,232.11674
372,361,-1,-0.90832233,1.019556,0.12186401,297.27194,289.23563,266.03455,245.16223,232.41296
373,361,-1,-0.93659782,1.067306,0.11947404,296.66989,287.57391,266.33798,245.48976,232.60321
374,361,-1,-0.89858615,1.2279776,0.11927301,296.81677,286.11453,266.84131,246.02921,232.56468
375,361,-1,-0.92975831,1.4917144,0.11850792,296.64819,286.50708,267.26755,246.25558,232.70195
376,361,-1,-0.99826926,1.5112172,0.11840404,295.06839,287.63654,267.51318,246.19296,232.63693
377,361,-1,-0.97172648,1.3232025,0.11890625,295.0708,288.13504,266.95209,246.16165,232.72122
378,361,-1,-0.85273719,1.154882,0.12040499,295.82941,288.20728,266.88223,246.07736,232.71158
379,361,-1,-0.92144012,1.4340031,0.12600406,296.53983,287.68469,267.11584,246.44583,232.90665
380,361,-1,-1.0120395,1.5404972,0.12778883,297.34659,287.40775,267.16641,246.75168,232.98613
381,361,-1,-1.0015458,1.4570609,0.12709089,297.73914,287.19101,267.66492,247.25259,233.16916
382,361,-1,-1.3201613,1.1119558,0.13080183,297.72711,287.71841,268.38498,247.76555,233.03429
383,361,-1,-1.0396813,1.0659935,0.13046689,297.46219,288.79251,270.00815,248.02083,232.96686
193,362,-1,-0.8690114,6.0103378,0.17094873,282.3143,294.29535,272.70779,230.68866,213.63583
194,362,-1,-0.80230248,4.7568417,0.1709156,285.94595,291.80521,264.39453,233.52557,213.802
195,362,-1,-0.93122065,8.6456995,0.14764325,291.509,282.06384,261.5817,234.80435,214.05728
196,362,-1,-0.79035437,5.2951627,0.14359334,282.77429,288.05075,269.91663,233.98796,213.79237
197,362,-1,-0.8453604,3.5334606,0.14372317,280.55386,292.77094,279.68689,232.22272,213.69846
198,362,-1,-0.78610313,8.7791376,0.15303215,299.59592,318.82819,277.95056,231.17993,213.93446
199,362,-1,-0.68880117,11.005342,0.16623449,302.27386,310.1055,277.54358,231.24738,213.93687
200,362,-1,-0.65922016,5.4885054,0.17386118,297.40198,301.49121,276.30573,232.33348,214.5293
201,362,-1,-1.014823,5.5116382,0.17654559,290.76004,298.08353,269.53854,234.89105,214.07414
202,362,-1,-0.645836,11.778956,0.17737405,286.88034,291.86783,265.8226,234.62856,214.15361
203,362,-1,-0.61764115,14.029312,0.17352971,285.24274,291.2417,265.69016,235.07167,214.69064
204,362,-1,-0.89079422,9.7929993,0.18213183,286.55042,293.51749,267.86963,234.89346,214.16083
205,362,-1,-0.96951163,1.8304513,0.18962239,299.95715,295.09488,268.69565,235.96031,214.25717
206,362,-1,-0.92091513,1.5870484,0.18784072,305.23602,296.96368,269.41089,236.93806,214.43056
207,362,-1,-0.84072185,1.2657843,0.18551242,306.02112,300.14981,271.81674,236.65871,214.73399
208,362,-1,-0.92939198,1.4486772,0.18302654,307.58167,303.48282,270.99313,236.47086,214.67139
209,362,-1,-0.88632214,1.0242916,0.1834811,312.28015,304.55209,270.68488,236.42992,214.85681
210,362,-1,-0.92595494,1.055479,0.18369371,315.56018,302.78683,270.87753,236.39139,214.9122
211,362,-1,-1.1047022,1.6812629,0.17936869,315.38199,303.2709,269.54337,236.28543,214.64249
212,362,-1,-1.1883969,2.740561,0.18609866,313.38553,302.38464,268.64508,235.36307,214.71954
213,362,-1,-1.0499951,2.4358459,0.18744485,313.42407,300.32318,267.0412,235.24266,214.97
214,362,-1,-1.0494063,2.0223203,0.18560997,312.57397,299.21057,266.81,236.44678,214.95555
215,362,-1,-0.54590386,3.4740553,0.18503784,311.63715,296.76862,270.74509,236.66833,214.93629
216,362,-1,-0.035453953,3.3401999,0.17080036,311.09772,300.90601,272.90527,236.73817,215.72861
217,362,0,2.1048121,2.4831903,0.17554797,308.12833,305.12042,273.00159,236.79597,216.48961
218,362,0,2.2866254,4.5671687,0.18106006,309.66238,306.38235,271.35437,236.16742,208.60501
219,362,0,1.7769113,5.9651818,0.15563563,312.31387,304.66528,268.77271,229.20758,219.98398
220,362,0,1.2373316,6.766293,0.16023801,312.5571,299.58868,261.24695,237.36432,218.2067
221,362,0,1.6409991,8.0435276,0.17114595,310.93875,295.99075,266.80518,234.96089,213.71291
222,362,0,2.2536399,7.6525097,0.15135811,308.57867,297.54648,265.10736,230.45987,215.09764
223,362,0,2.3679724,11.218288,0.14090438,306.88327,300.31116,261.71896,230.70311,213.57564
224,362,0,2.3139853,9.9913492,0.16856234,306.70987,294.80832,259.78513,228.63683,212.02713
225,362,0,2.6220868,8.6523228,0.15339358,306.02353,288.9996,255.69833,227.8999,219.50475
226,362,0,2.9821737,12.267485,0.1733586,304.68454,283.39801,257.04935,233.14026,206.04744
227,362,0,3.1591539,17.756147,0.15407246,295.73547,288.7684,256.31485,222.86185,209.10832
228,362,0,2.8739579,21.43121,0.14624652,289.40421,286.67804,248.32909,222.24774,222.14177
229,362,0,2.236017,13.895958,0.18186548,294.7746,283.53046,246.09183,236.30228,216.09225
230,362,0,1.0044057,7.5356617,0.15718742,307.29507,272.05997,261.65393,232.07581,218.58238
231,362,0,-0.5821709,7.2668738,0.16109563,300.66275,281.94101,258.13306,235.98198,217.1302
232,362,0,-0.98120016,4.7931142,0.13467564,294.65659,291.95935,262.7569,233.77603,216.8364
233,362,0,-1.1617206,2.940469,0.14330032,295.63193,285.36798,263.42639,232.80551,216.79306
234,362,-1,-1.2505759,1.6070842,0.14160511,314.32959,287.17896,268.70529,232.36479,217.01221
235,362,-1,-1.0253069,0.83644187,0.14213911,309.69128,290.58664,269.95276,233.16916,217.09167
236,362,-1,-0.95166945,0.5729652,0.14017265,300.75186,291.68481,270.7836,233.13785,217.38066
237,362,-1,-1.053377,0.80519134,0.14100227,292.06531,294.48801,271.08704,233.31847,217.59982
238,362,-1,-0.97700071,0.6910482,0.13979831,286.19641,295.66806,270.75229,233.36903,217.6817
239,362,-1,-0.87467867,0.5901379,0.13880689,286.75754,295.05154,270.47534,233.54965,217.93697
240,362,-1,-0.91811329,1.0226486,0.13544393,288.96829,294.67584,270.37903,233.75917,218.23801
241,362,-1,-0.98681265,0.74674207,0.13528639,289.15375,293.20441,270.06113,233.84346,218.33434
242,362,-1,-1.13989,0.45150056,0.13521101,288.82379,291.97137,269.74564,234.03853,218.50533
